-0.8416  	-0.0565  	0.58696  	-0.5676  	-0.4363  	-0.6996  	0.46450  	0.11418  	0.35997  	1.13993  	1.40003  	0.57649  	-0.4295  	-1.3028  	-0.5778  	-0.2455  	0.63129  	1.05580  	0.44169  	0.68569  	-0.0755  	-0.3737  	0.64481  	-0.2732  	-0.8288  	0.24163  	-0.2810  	-0.2458  	-0.3893  	-0.3879  	0.01544  	0.03278  	0.23423  	0.06770  	-0.2368  	0.13787  	0.15322  	0.21293  	0.49008  	0.34342  	0.21614  	0.09935  	0.21782  	-0.2154  	-0.1155  	0.02426  	0.04626  	0.03253  	-0.0391  	0.04860  	0.01641  	0.03102  	-0.0291  	0.06502  	-0.0008  	-0.0658  	-0.0144  	0.00949  	-0.0272  	0.02365  	0.00620  	-0.0625  	0.02455  	0.00536  	0.19537  	-0.0107  	0.00985  	0.00591  	-0.0048  	0.75705  	0.48795  	264.680  	185.929  	
-0.7057  	-0.0201  	0.64584  	-0.4418  	-0.4319  	-0.6174  	0.44236  	0.16208  	0.37177  	1.08396  	1.33162  	0.59107  	-0.4130  	-1.2438  	-0.4885  	-0.2242  	0.65158  	1.04537  	0.44569  	0.69447  	-0.0581  	-0.3768  	0.61429  	-0.2638  	-0.7838  	0.22373  	-0.2541  	-0.2492  	-0.3926  	-0.3469  	0.01822  	0.04312  	0.21300  	0.05944  	-0.2006  	0.14224  	0.17682  	0.20882  	0.48903  	0.33473  	0.21599  	0.10781  	0.21565  	-0.2294  	-0.1120  	0.03658  	0.04107  	0.02187  	-0.0274  	0.05028  	0.02631  	0.03156  	-0.0326  	0.06286  	-0.0006  	-0.0567  	-0.0139  	0.01455  	-0.0167  	0.02211  	0.00096  	-0.0611  	0.01868  	-0.0003  	0.19537  	-0.0107  	0.00985  	0.00591  	-0.0048  	0.75705  	0.48795  	264.680  	185.929  	
-0.5837  	0.00474  	0.69440  	-0.3511  	-0.4120  	-0.5830  	0.43218  	0.21941  	0.39658  	1.03041  	1.32115  	0.59835  	-0.3990  	-1.2346  	-0.4186  	-0.2233  	0.65581  	1.05498  	0.45353  	0.67141  	-0.0227  	-0.3953  	0.58923  	-0.2550  	-0.7543  	0.20318  	-0.2569  	-0.2622  	-0.3674  	-0.3259  	0.00050  	0.05195  	0.20555  	0.04755  	-0.1872  	0.13520  	0.18682  	0.22132  	0.49718  	0.34250  	0.21675  	0.10682  	0.20897  	-0.2389  	-0.1112  	0.04138  	0.03944  	0.01952  	-0.0244  	0.05130  	0.03373  	0.03281  	-0.0345  	0.05995  	-0.0006  	-0.0526  	-0.0146  	0.01260  	-0.0145  	0.02026  	-0.0042  	-0.0598  	0.01067  	-0.0012  	0.19537  	-0.0107  	0.00985  	0.00591  	-0.0048  	0.75705  	0.48795  	264.680  	185.929  	
-0.4259  	0.03792  	0.75145  	-0.1943  	-0.3681  	-0.4827  	0.44807  	0.24316  	0.41620  	0.94192  	1.24496  	0.65306  	-0.3686  	-1.1736  	-0.2238  	-0.1791  	0.66212  	1.09474  	0.44634  	0.63813  	-0.0530  	-0.3912  	0.56604  	-0.2665  	-0.7437  	0.19450  	-0.2543  	-0.2645  	-0.3544  	-0.2965  	0.01595  	0.05978  	0.22320  	0.03075  	-0.1901  	0.13330  	0.18062  	0.23186  	0.50980  	0.37672  	0.23317  	0.09911  	0.21983  	-0.2418  	-0.1096  	0.04718  	0.03534  	0.02550  	-0.0236  	0.05340  	0.03434  	0.03892  	-0.0350  	0.05450  	0.00216  	-0.0531  	-0.0249  	0.00650  	-0.0187  	0.02363  	-0.0077  	-0.0634  	0.01265  	-0.0031  	0.19537  	-0.0107  	0.00985  	0.00591  	-0.0048  	0.75705  	0.48795  	264.680  	185.929  	
-0.2586  	0.13721  	0.86492  	0.09932  	-0.2495  	-0.3131  	0.42172  	0.25252  	0.41302  	0.84752  	1.04912  	0.80198  	-0.2408  	-1.0339  	0.09252  	-0.1634  	0.75082  	0.95329  	0.49702  	0.43703  	0.01028  	-0.6383  	0.26751  	-0.3058  	-0.8266  	0.29403  	-0.3085  	-0.3264  	-0.2662  	-0.3111  	0.14948  	-0.0183  	0.11961  	-0.1188  	-0.2655  	0.12190  	0.00405  	0.22367  	0.40642  	0.34161  	0.29086  	0.20955  	0.14175  	-0.1562  	-0.1608  	0.06740  	0.00732  	0.06204  	-0.0416  	0.05704  	0.06776  	0.04310  	-0.0448  	0.07331  	0.00660  	-0.0436  	-0.0228  	-0.0082  	-0.0166  	0.03234  	-0.0020  	-0.0672  	0.00556  	-0.0094  	0.19537  	-0.0107  	0.00985  	0.00591  	-0.0048  	0.75705  	0.48795  	264.680  	185.929  	
-0.0857  	0.19196  	1.00171  	0.20474  	-0.1858  	-0.2109  	0.43524  	0.29816  	0.40029  	0.78919  	0.81390  	0.78425  	-0.1304  	-1.0172  	0.24423  	-0.1885  	0.81655  	0.81517  	0.53323  	0.13481  	0.03751  	-0.7814  	0.09509  	-0.3313  	-0.9103  	0.37383  	-0.2676  	-0.4783  	-0.1856  	-0.3090  	0.25353  	-0.0300  	0.06269  	-0.2545  	-0.3116  	0.07333  	-0.0341  	0.22784  	0.30724  	0.24838  	0.39397  	0.30621  	0.06846  	-0.0456  	-0.2207  	0.08701  	0.00145  	0.10538  	-0.0518  	0.04024  	0.05156  	0.03894  	-0.0341  	0.08528  	0.01506  	-0.0459  	-0.0187  	-0.0115  	-0.0257  	0.03454  	0.01068  	-0.0724  	-0.0044  	0.00049  	0.19537  	-0.0107  	0.00985  	0.00591  	-0.0048  	0.75705  	0.48795  	264.680  	185.929  	
0.11482  	0.26644  	1.11821  	0.25669  	-0.2008  	-0.1236  	0.43929  	0.34681  	0.42449  	0.74497  	0.81972  	0.74809  	-0.0948  	-0.9877  	0.41425  	-0.1754  	0.87012  	0.71598  	0.55489  	0.05693  	0.12402  	-0.7868  	0.05439  	-0.3270  	-0.8270  	0.38014  	-0.1512  	-0.5949  	-0.2094  	-0.3036  	0.25788  	-0.0260  	0.06850  	-0.2867  	-0.2638  	0.03778  	0.05121  	0.26218  	0.26637  	0.20725  	0.37339  	0.33460  	0.05259  	-0.0391  	-0.2190  	0.08316  	-0.0132  	0.10337  	-0.0454  	0.03578  	0.05241  	0.04450  	-0.0325  	0.08329  	0.02038  	-0.0396  	-0.0296  	-0.0129  	-0.0201  	0.03099  	0.00559  	-0.0662  	-0.0059  	0.00041  	0.19537  	-0.0107  	0.00985  	0.00591  	-0.0048  	0.75705  	0.48795  	264.680  	185.929  	
0.23001  	0.27174  	1.20643  	0.17911  	-0.3292  	-0.0579  	0.42857  	0.39332  	0.43755  	0.71036  	1.04285  	0.67950  	-0.1930  	-1.0422  	0.36710  	-0.0771  	0.87240  	0.67876  	0.55840  	0.02806  	0.35236  	-0.7339  	0.21633  	-0.2423  	-0.8419  	0.34605  	-0.0449  	-0.7851  	-0.4297  	-0.3400  	0.20598  	0.03898  	0.06469  	-0.2722  	-0.1641  	0.00369  	0.26179  	0.34246  	0.18938  	0.15803  	0.32727  	0.31683  	0.06154  	-0.0598  	-0.2210  	0.08155  	-0.0069  	0.08691  	-0.0484  	0.04794  	0.04028  	0.04630  	-0.0248  	0.09341  	0.02053  	-0.0362  	-0.0343  	-0.0125  	-0.0223  	0.03919  	0.00484  	-0.0676  	-0.0040  	-0.0021  	0.19537  	-0.0107  	0.00985  	0.00591  	-0.0048  	0.75705  	0.48795  	264.680  	185.929  	
0.27386  	0.26926  	1.22039  	0.15642  	-0.3760  	0.01101  	0.46584  	0.39107  	0.46745  	0.70207  	1.07555  	0.68238  	-0.2440  	-0.9562  	0.31488  	0.02412  	0.79600  	0.79264  	0.50892  	0.18275  	0.36195  	-0.5486  	0.46440  	-0.1892  	-0.7983  	0.24465  	0.02195  	-0.7970  	-0.5908  	-0.3274  	0.09911  	0.09901  	0.13804  	-0.1367  	-0.0583  	-0.0010  	0.38830  	0.35698  	0.25753  	0.19947  	0.24192  	0.21569  	0.15347  	-0.1187  	-0.1713  	0.06685  	0.00788  	0.07484  	-0.0322  	0.05349  	0.03151  	0.04347  	-0.0242  	0.08398  	0.01266  	-0.0357  	-0.0378  	0.00012  	-0.0308  	0.03111  	0.00195  	-0.0654  	0.01451  	-0.0012  	0.19537  	-0.0107  	0.00985  	0.00591  	-0.0048  	0.75705  	0.48795  	264.680  	185.929  	
0.26352  	0.23758  	1.16564  	0.10813  	-0.3856  	0.00535  	0.50871  	0.31149  	0.50509  	0.74259  	1.11104  	0.66155  	-0.3012  	-0.9383  	0.20498  	0.07769  	0.70681  	0.97107  	0.41311  	0.45837  	0.25623  	-0.3429  	0.71269  	-0.2069  	-0.7601  	0.15129  	-0.0024  	-0.6708  	-0.6786  	-0.3111  	-0.0048  	0.14310  	0.24352  	0.02741  	0.00719  	0.02934  	0.47509  	0.35889  	0.36340  	0.28540  	0.17443  	0.08294  	0.27341  	-0.2052  	-0.1154  	0.04427  	0.03409  	0.04241  	-0.0173  	0.06568  	0.02807  	0.03987  	-0.0255  	0.06787  	0.00856  	-0.0347  	-0.0322  	0.01143  	-0.0266  	0.02420  	-0.0037  	-0.0609  	0.03080  	-0.0004  	0.19537  	-0.0107  	0.00985  	0.00591  	-0.0048  	0.75705  	0.48795  	264.680  	185.929  	
0.26352  	0.23758  	1.16564  	0.10813  	-0.3856  	0.00535  	0.50871  	0.31149  	0.50509  	0.74259  	1.11104  	0.66155  	-0.3012  	-0.9383  	0.20498  	0.07769  	0.70681  	0.97107  	0.41311  	0.45837  	0.25623  	-0.3429  	0.71269  	-0.2069  	-0.7601  	0.15129  	-0.0024  	-0.6708  	-0.6786  	-0.3111  	-0.0048  	0.14310  	0.24352  	0.02741  	0.00719  	0.02934  	0.47509  	0.35889  	0.36340  	0.28540  	0.17443  	0.08294  	0.27341  	-0.2052  	-0.1154  	0.04427  	0.03409  	0.04241  	-0.0173  	0.06568  	0.02807  	0.03987  	-0.0255  	0.06787  	0.00856  	-0.0347  	-0.0322  	0.01143  	-0.0266  	0.02420  	-0.0037  	-0.0609  	0.03080  	-0.0004  	0.19537  	-0.0107  	0.00985  	0.00591  	-0.0048  	0.75705  	0.48795  	264.680  	185.929  	
0.26352  	0.23758  	1.16564  	0.10813  	-0.3856  	0.00535  	0.50871  	0.31149  	0.50509  	0.74259  	1.11104  	0.66155  	-0.3012  	-0.9383  	0.20498  	0.07769  	0.70681  	0.97107  	0.41311  	0.45837  	0.25623  	-0.3429  	0.71269  	-0.2069  	-0.7601  	0.15129  	-0.0024  	-0.6708  	-0.6786  	-0.3111  	-0.0048  	0.14310  	0.24352  	0.02741  	0.00719  	0.02934  	0.47509  	0.35889  	0.36340  	0.28540  	0.17443  	0.08294  	0.27341  	-0.2052  	-0.1154  	0.04427  	0.03409  	0.04241  	-0.0173  	0.06568  	0.02807  	0.03987  	-0.0255  	0.06787  	0.00856  	-0.0347  	-0.0322  	0.01143  	-0.0266  	0.02420  	-0.0037  	-0.0609  	0.03080  	-0.0004  	0.19537  	-0.0107  	0.00985  	0.00591  	-0.0048  	0.75705  	0.48795  	264.680  	185.929  	
0.26352  	0.23758  	1.16564  	0.10813  	-0.3856  	0.00535  	0.50871  	0.31149  	0.50509  	0.74259  	1.11104  	0.66155  	-0.3012  	-0.9383  	0.20498  	0.07769  	0.70681  	0.97107  	0.41311  	0.45837  	0.25623  	-0.3429  	0.71269  	-0.2069  	-0.7601  	0.15129  	-0.0024  	-0.6708  	-0.6786  	-0.3111  	-0.0048  	0.14310  	0.24352  	0.02741  	0.00719  	0.02934  	0.47509  	0.35889  	0.36340  	0.28540  	0.17443  	0.08294  	0.27341  	-0.2052  	-0.1154  	0.04427  	0.03409  	0.04241  	-0.0173  	0.06568  	0.02807  	0.03987  	-0.0255  	0.06787  	0.00856  	-0.0347  	-0.0322  	0.01143  	-0.0266  	0.02420  	-0.0037  	-0.0609  	0.03080  	-0.0004  	0.19537  	-0.0107  	0.00985  	0.00591  	-0.0048  	0.75705  	0.48795  	264.680  	185.929  	
0.26352  	0.23758  	1.16564  	0.10813  	-0.3856  	0.00535  	0.50871  	0.31149  	0.50509  	0.74259  	1.11104  	0.66155  	-0.3012  	-0.9383  	0.20498  	0.07769  	0.70681  	0.97107  	0.41311  	0.45837  	0.25623  	-0.3429  	0.71269  	-0.2069  	-0.7601  	0.15129  	-0.0024  	-0.6708  	-0.6786  	-0.3111  	-0.0048  	0.14310  	0.24352  	0.02741  	0.00719  	0.02934  	0.47509  	0.35889  	0.36340  	0.28540  	0.17443  	0.08294  	0.27341  	-0.2052  	-0.1154  	0.04427  	0.03409  	0.04241  	-0.0173  	0.06568  	0.02807  	0.03987  	-0.0255  	0.06787  	0.00856  	-0.0347  	-0.0322  	0.01143  	-0.0266  	0.02420  	-0.0037  	-0.0609  	0.03080  	-0.0004  	0.19537  	-0.0107  	0.00985  	0.00591  	-0.0048  	0.75705  	0.48795  	264.680  	185.929  	
0.26352  	0.23758  	1.16564  	0.10813  	-0.3856  	0.00535  	0.50871  	0.31149  	0.50509  	0.74259  	1.11104  	0.66155  	-0.3012  	-0.9383  	0.20498  	0.07769  	0.70681  	0.97107  	0.41311  	0.45837  	0.25623  	-0.3429  	0.71269  	-0.2069  	-0.7601  	0.15129  	-0.0024  	-0.6708  	-0.6786  	-0.3111  	-0.0048  	0.14310  	0.24352  	0.02741  	0.00719  	0.02934  	0.47509  	0.35889  	0.36340  	0.28540  	0.17443  	0.08294  	0.27341  	-0.2052  	-0.1154  	0.04427  	0.03409  	0.04241  	-0.0173  	0.06568  	0.02807  	0.03987  	-0.0255  	0.06787  	0.00856  	-0.0347  	-0.0322  	0.01143  	-0.0266  	0.02420  	-0.0037  	-0.0609  	0.03080  	-0.0004  	0.19537  	-0.0107  	0.00985  	0.00591  	-0.0048  	0.75705  	0.48795  	264.680  	185.929  	
0.26352  	0.23758  	1.16564  	0.10813  	-0.3856  	0.00535  	0.50871  	0.31149  	0.50509  	0.74259  	1.11104  	0.66155  	-0.3012  	-0.9383  	0.20498  	0.07769  	0.70681  	0.97107  	0.41311  	0.45837  	0.25623  	-0.3429  	0.71269  	-0.2069  	-0.7601  	0.15129  	-0.0024  	-0.6708  	-0.6786  	-0.3111  	-0.0048  	0.14310  	0.24352  	0.02741  	0.00719  	0.02934  	0.47509  	0.35889  	0.36340  	0.28540  	0.17443  	0.08294  	0.27341  	-0.2052  	-0.1154  	0.04427  	0.03409  	0.04241  	-0.0173  	0.06568  	0.02807  	0.03987  	-0.0255  	0.06787  	0.00856  	-0.0347  	-0.0322  	0.01143  	-0.0266  	0.02420  	-0.0037  	-0.0609  	0.03080  	-0.0004  	0.19537  	-0.0107  	0.00985  	0.00591  	-0.0048  	0.75705  	0.48795  	264.680  	185.929  	
0.26352  	0.23758  	1.16564  	0.10813  	-0.3856  	0.00535  	0.50871  	0.31149  	0.50509  	0.74259  	1.11104  	0.66155  	-0.3012  	-0.9383  	0.20498  	0.07769  	0.70681  	0.97107  	0.41311  	0.45837  	0.25623  	-0.3429  	0.71269  	-0.2069  	-0.7601  	0.15129  	-0.0024  	-0.6708  	-0.6786  	-0.3111  	-0.0048  	0.14310  	0.24352  	0.02741  	0.00719  	0.02934  	0.47509  	0.35889  	0.36340  	0.28540  	0.17443  	0.08294  	0.27341  	-0.2052  	-0.1154  	0.04427  	0.03409  	0.04241  	-0.0173  	0.06568  	0.02807  	0.03987  	-0.0255  	0.06787  	0.00856  	-0.0347  	-0.0322  	0.01143  	-0.0266  	0.02420  	-0.0037  	-0.0609  	0.03080  	-0.0004  	0.19537  	-0.0107  	0.00985  	0.00591  	-0.0048  	0.75705  	0.48795  	264.680  	185.929  	
0.26352  	0.23758  	1.16564  	0.10813  	-0.3856  	0.00535  	0.50871  	0.31149  	0.50509  	0.74259  	1.11104  	0.66155  	-0.3012  	-0.9383  	0.20498  	0.07769  	0.70681  	0.97107  	0.41311  	0.45837  	0.25623  	-0.3429  	0.71269  	-0.2069  	-0.7601  	0.15129  	-0.0024  	-0.6708  	-0.6786  	-0.3111  	-0.0048  	0.14310  	0.24352  	0.02741  	0.00719  	0.02934  	0.47509  	0.35889  	0.36340  	0.28540  	0.17443  	0.08294  	0.27341  	-0.2052  	-0.1154  	0.04427  	0.03409  	0.04241  	-0.0173  	0.06568  	0.02807  	0.03987  	-0.0255  	0.06787  	0.00856  	-0.0347  	-0.0322  	0.01143  	-0.0266  	0.02420  	-0.0037  	-0.0609  	0.03080  	-0.0004  	0.19537  	-0.0107  	0.00985  	0.00591  	-0.0048  	0.75705  	0.48795  	264.680  	185.929  	
0.26352  	0.23758  	1.16564  	0.10813  	-0.3856  	0.00535  	0.50871  	0.31149  	0.50509  	0.74259  	1.11104  	0.66155  	-0.3012  	-0.9383  	0.20498  	0.07769  	0.70681  	0.97107  	0.41311  	0.45837  	0.25623  	-0.3429  	0.71269  	-0.2069  	-0.7601  	0.15129  	-0.0024  	-0.6708  	-0.6786  	-0.3111  	-0.0048  	0.14310  	0.24352  	0.02741  	0.00719  	0.02934  	0.47509  	0.35889  	0.36340  	0.28540  	0.17443  	0.08294  	0.27341  	-0.2052  	-0.1154  	0.04427  	0.03409  	0.04241  	-0.0173  	0.06568  	0.02807  	0.03987  	-0.0255  	0.06787  	0.00856  	-0.0347  	-0.0322  	0.01143  	-0.0266  	0.02420  	-0.0037  	-0.0609  	0.03080  	-0.0004  	0.19537  	-0.0107  	0.00985  	0.00591  	-0.0048  	0.75705  	0.48795  	264.680  	185.929  	
0.26352  	0.23758  	1.16564  	0.10813  	-0.3856  	0.00535  	0.50871  	0.31149  	0.50509  	0.74259  	1.11104  	0.66155  	-0.3012  	-0.9383  	0.20498  	0.07769  	0.70681  	0.97107  	0.41311  	0.45837  	0.25623  	-0.3429  	0.71269  	-0.2069  	-0.7601  	0.15129  	-0.0024  	-0.6708  	-0.6786  	-0.3111  	-0.0048  	0.14310  	0.24352  	0.02741  	0.00719  	0.02934  	0.47509  	0.35889  	0.36340  	0.28540  	0.17443  	0.08294  	0.27341  	-0.2052  	-0.1154  	0.04427  	0.03409  	0.04241  	-0.0173  	0.06568  	0.02807  	0.03987  	-0.0255  	0.06787  	0.00856  	-0.0347  	-0.0322  	0.01143  	-0.0266  	0.02420  	-0.0037  	-0.0609  	0.03080  	-0.0004  	0.19537  	-0.0107  	0.00985  	0.00591  	-0.0048  	0.75705  	0.48795  	264.680  	185.929  	
