0.28576  	0.24928  	1.15631  	0.10193  	-0.3926  	0.00509  	0.52537  	0.30623  	0.49464  	0.75214  	1.11414  	0.64335  	-0.3120  	-0.9820  	0.22056  	0.05681  	0.69046  	0.96966  	0.39826  	0.46749  	0.25759  	-0.3135  	0.68122  	-0.2324  	-0.7927  	0.15541  	-0.0532  	-0.6970  	-0.6404  	-0.3232  	-0.0175  	0.12638  	0.24342  	0.04374  	-0.0140  	0.01414  	0.44674  	0.36628  	0.38418  	0.27462  	0.17915  	0.08872  	0.27360  	-0.1992  	-0.1056  	0.04484  	0.03455  	0.04148  	-0.0217  	0.06367  	0.02547  	0.03945  	-0.0254  	0.06572  	0.00705  	-0.0341  	-0.0308  	0.01366  	-0.0230  	0.02223  	-0.0056  	-0.0615  	0.02740  	-0.0002  	0.19990  	-0.0102  	0.00923  	0.00535  	0.00679  	0.73646  	0.97630  	132.252  	92.4471  	
0.28578  	0.24928  	1.15632  	0.10192  	-0.3926  	0.00509  	0.52537  	0.30623  	0.49464  	0.75213  	1.11414  	0.64335  	-0.3120  	-0.9820  	0.22057  	0.05682  	0.69046  	0.96966  	0.39826  	0.46748  	0.25761  	-0.3135  	0.68122  	-0.2324  	-0.7927  	0.15540  	-0.0532  	-0.6970  	-0.6404  	-0.3232  	-0.0175  	0.12638  	0.24341  	0.04374  	-0.0140  	0.01414  	0.44676  	0.36628  	0.38417  	0.27462  	0.17915  	0.08872  	0.27360  	-0.1992  	-0.1056  	0.04484  	0.03455  	0.04149  	-0.0217  	0.06367  	0.02547  	0.03945  	-0.0254  	0.06572  	0.00705  	-0.0341  	-0.0308  	0.01366  	-0.0230  	0.02223  	-0.0056  	-0.0615  	0.02740  	-0.0002  	0.19990  	-0.0102  	0.00923  	0.00535  	0.00679  	0.73646  	0.97630  	132.252  	92.4471  	
0.12871  	0.18847  	1.03580  	0.06046  	-0.3286  	-0.1165  	0.53825  	0.16703  	0.44246  	0.85114  	1.04024  	0.62880  	-0.2884  	-1.1577  	0.01160  	0.02731  	0.64801  	1.10624  	0.38296  	0.61752  	0.04354  	-0.3680  	0.51139  	-0.3677  	-0.7277  	0.17044  	-0.2182  	-0.3799  	-0.4170  	-0.3180  	-0.0208  	0.08694  	0.24921  	0.05702  	-0.1161  	0.14148  	0.26196  	0.29691  	0.46523  	0.35584  	0.22078  	0.10016  	0.27641  	-0.2075  	-0.0975  	0.04106  	0.04297  	0.03561  	-0.0253  	0.05550  	0.04422  	0.03597  	-0.0295  	0.05520  	0.00846  	-0.0385  	-0.0176  	0.01589  	-0.0171  	0.01620  	-0.0097  	-0.0717  	0.03014  	0.00370  	0.19990  	-0.0102  	0.00923  	0.00535  	0.00679  	0.73646  	0.97630  	132.252  	92.4471  	
0.07591  	0.11954  	0.95388  	0.10649  	-0.2724  	-0.1736  	0.54372  	0.08135  	0.38246  	0.93625  	0.99353  	0.59423  	-0.3307  	-1.2450  	-0.0385  	0.02630  	0.63238  	1.12320  	0.38693  	0.66351  	-0.0956  	-0.3285  	0.46619  	-0.3673  	-0.6568  	0.15351  	-0.2291  	-0.3047  	-0.3314  	-0.2882  	-0.0409  	0.08537  	0.20605  	0.05733  	-0.1535  	0.21901  	0.19964  	0.26575  	0.47660  	0.36597  	0.22266  	0.09461  	0.26515  	-0.1922  	-0.0908  	0.04375  	0.03928  	0.03848  	-0.0197  	0.05406  	0.05274  	0.03342  	-0.0296  	0.05454  	0.01277  	-0.0435  	-0.0097  	0.01608  	-0.0171  	0.01650  	-0.0131  	-0.0773  	0.02781  	0.00213  	0.19990  	-0.0102  	0.00923  	0.00535  	0.00679  	0.73646  	0.97630  	132.252  	92.4471  	
0.05404  	0.07888  	0.93939  	0.15422  	-0.1944  	-0.2237  	0.54801  	0.03066  	0.34491  	1.04082  	0.99332  	0.64999  	-0.3479  	-1.3075  	-0.1965  	0.09301  	0.60305  	1.15692  	0.40194  	0.69902  	-0.2453  	-0.3357  	0.38909  	-0.3632  	-0.5811  	0.13561  	-0.2018  	-0.2254  	-0.2564  	-0.2587  	-0.0615  	0.10692  	0.18942  	0.05638  	-0.1787  	0.29841  	0.14504  	0.26426  	0.50790  	0.36620  	0.24060  	0.09711  	0.28688  	-0.1832  	-0.0892  	0.03860  	0.03306  	0.05224  	-0.0119  	0.04299  	0.05374  	0.03132  	-0.0238  	0.05079  	0.01842  	-0.0476  	-0.0041  	0.01822  	-0.0142  	0.02127  	-0.0156  	-0.0759  	0.03294  	0.00050  	0.19990  	-0.0102  	0.00923  	0.00535  	0.00679  	0.73646  	0.97630  	132.252  	92.4471  	
0.00298  	0.01985  	0.90283  	0.09908  	-0.2089  	-0.2226  	0.54634  	-0.0220  	0.32484  	1.02846  	0.99510  	0.66001  	-0.3716  	-1.4419  	-0.3137  	0.14120  	0.61300  	1.16526  	0.40418  	0.67876  	-0.3142  	-0.3387  	0.34250  	-0.3511  	-0.5243  	0.14484  	-0.1439  	-0.2110  	-0.2285  	-0.2169  	-0.0576  	0.12378  	0.15449  	0.05362  	-0.2036  	0.35247  	0.11713  	0.27135  	0.51299  	0.38373  	0.23130  	0.10888  	0.28581  	-0.1819  	-0.0817  	0.03472  	0.02068  	0.05121  	-0.0040  	0.04252  	0.05911  	0.03228  	-0.0206  	0.05919  	0.01726  	-0.0475  	-0.0034  	0.01489  	-0.0120  	0.02180  	-0.0187  	-0.0875  	0.03967  	0.00265  	0.19990  	-0.0102  	0.00923  	0.00535  	0.00679  	0.73646  	0.97630  	132.252  	92.4471  	
-0.0614  	0.05798  	0.85407  	0.06011  	-0.2555  	-0.1649  	0.52714  	-0.0236  	0.30983  	0.95196  	0.96269  	0.58833  	-0.4187  	-1.4549  	-0.2509  	0.07928  	0.66255  	1.10929  	0.42840  	0.63763  	-0.2085  	-0.3552  	0.39460  	-0.3351  	-0.4953  	0.14544  	-0.1229  	-0.2740  	-0.2688  	-0.2133  	-0.0764  	0.12186  	0.12605  	0.03365  	-0.1942  	0.34470  	0.17167  	0.27655  	0.51170  	0.38161  	0.20182  	0.09791  	0.26780  	-0.1740  	-0.0895  	0.04190  	0.01761  	0.04303  	-0.0203  	0.04838  	0.05993  	0.03135  	-0.0306  	0.05799  	0.02049  	-0.0433  	-0.0031  	0.01872  	-0.0136  	0.01824  	-0.0198  	-0.0914  	0.03838  	-0.0030  	0.19990  	-0.0102  	0.00923  	0.00535  	0.00679  	0.73646  	0.97630  	132.252  	92.4471  	
0.06710  	0.15746  	0.86538  	0.38485  	-0.1429  	-0.0570  	0.52815  	0.09137  	0.33315  	0.80198  	0.70513  	0.58130  	-0.3133  	-1.1180  	0.18305  	-0.0970  	0.68272  	1.05686  	0.41652  	0.56834  	-0.0862  	-0.3087  	0.48678  	-0.3504  	-0.5270  	0.12853  	-0.0687  	-0.3564  	-0.2597  	-0.1932  	-0.0852  	0.08840  	0.15511  	0.06433  	-0.1271  	0.20295  	0.16282  	0.26582  	0.52227  	0.40927  	0.15468  	0.10476  	0.26904  	-0.1706  	-0.0870  	0.04474  	0.02409  	0.05026  	-0.0160  	0.05675  	0.05740  	0.03358  	-0.0233  	0.06413  	0.01111  	-0.0361  	-0.0099  	0.01239  	-0.0045  	0.01751  	-0.0207  	-0.0761  	0.03146  	-0.0082  	0.19990  	-0.0102  	0.00923  	0.00535  	0.00679  	0.73646  	0.97630  	132.252  	92.4471  	
0.13451  	0.16452  	0.93247  	0.39223  	-0.1189  	0.01300  	0.49463  	0.12645  	0.35457  	0.80903  	0.73194  	0.56953  	-0.2939  	-1.1001  	0.29390  	-0.0871  	0.66029  	1.03792  	0.38354  	0.55517  	-0.0464  	-0.2705  	0.51659  	-0.3286  	-0.5573  	0.14003  	-0.1154  	-0.4272  	-0.3052  	-0.1969  	-0.0567  	0.09575  	0.17172  	0.07115  	-0.1279  	0.16047  	0.19645  	0.26808  	0.50347  	0.38469  	0.16683  	0.09751  	0.27130  	-0.1714  	-0.1057  	0.04294  	0.02739  	0.03878  	-0.0179  	0.07069  	0.04813  	0.03431  	-0.0247  	0.06609  	0.00810  	-0.0331  	-0.0137  	0.00795  	-0.0143  	0.01677  	-0.0163  	-0.0723  	0.02073  	-0.0089  	0.19990  	-0.0102  	0.00923  	0.00535  	0.00679  	0.73646  	0.97630  	132.252  	92.4471  	
0.01383  	0.12830  	0.99051  	0.11661  	-0.2757  	-0.1559  	0.50121  	0.05740  	0.33755  	0.93395  	1.02875  	0.61353  	-0.3946  	-1.3039  	-0.0869  	0.08552  	0.63195  	1.12147  	0.42698  	0.64041  	-0.1030  	-0.3201  	0.47552  	-0.3084  	-0.6448  	0.14219  	-0.1818  	-0.3904  	-0.3228  	-0.2803  	-0.0568  	0.08171  	0.18719  	0.04954  	-0.1422  	0.24195  	0.20423  	0.26832  	0.46759  	0.39294  	0.21577  	0.10742  	0.26344  	-0.1879  	-0.0925  	0.04428  	0.03065  	0.04732  	-0.0160  	0.05849  	0.05603  	0.03598  	-0.0232  	0.05494  	0.01398  	-0.0419  	-0.0150  	0.00976  	-0.0131  	0.02291  	-0.0156  	-0.0839  	0.03052  	-0.0049  	0.19990  	-0.0102  	0.00923  	0.00535  	0.00679  	0.73646  	0.97630  	132.252  	92.4471  	
